6.788714905430635810e+07,8.996436019969406724e+07,8.406709040684676170e+07,6.698748004692704976e+07,7.958542373835045099e+07,6.515330404470430315e+07,9.206661585051745176e+07
7.427222961554561555e+07,9.679172778396119177e+07,8.812349587437398732e+07,7.565702819053874910e+07,8.299438867569024861e+07,6.854712908441179991e+07,9.413842630274048448e+07
8.569361118411363661e+07,1.080609064179372489e+08,9.947604697498491406e+07,8.703945574888701737e+07,8.460398126696495712e+07,7.988316273160135746e+07,1.069889218588124514e+08
8.211426075908607244e+07,1.046050859260350615e+08,9.605825764279183745e+07,8.364972597531872988e+07,9.118428157495933771e+07,7.673373141906026006e+07,1.035707616731852144e+08
8.434262266756600142e+07,1.068503357445749640e+08,9.821964977483381331e+07,8.575811997753199935e+07,9.321300243493081629e+07,7.842661243175441027e+07,1.053224197407607734e+08
7.101019276637285948e+07,9.050791286525790393e+07,8.599018040080392361e+07,7.134490452054753900e+07,8.160956536452937126e+07,6.715560014081700146e+07,9.410809283931359649e+07
1.051716364675451964e+08,1.180262035553797185e+08,1.073635250795850754e+08,1.002148843642972112e+08,1.044207330300061107e+08,1.063830715418027192e+08,1.168486052361030579e+08
1.032584893169840872e+08,1.163142261107402742e+08,1.072368297323207408e+08,9.830563337808395922e+07,1.022300878243405074e+08,1.042960403959396183e+08,1.148783302870315611e+08
9.841833799017974734e+07,1.096539023727549314e+08,1.046151980151003599e+08,9.008729870789867640e+07,1.001727565716648102e+08,1.016674854220604151e+08,1.125891154198997915e+08
1.229507967739868164e+08,1.366958253530799747e+08,1.262113156811388284e+08,1.180015542041385174e+08,1.214594847613217235e+08,1.240682654967197031e+08,1.345064053602848649e+08
1.258949833268758953e+08,1.385762674388037026e+08,1.296648271784179956e+08,1.209251347952544242e+08,1.245278687461604029e+08,1.269146299571579397e+08,1.374880383982303143e+08
9.425224912896779180e+07,1.075823447106536329e+08,1.014977433869135976e+08,8.715239805142536759e+07,9.707129340433940291e+07,9.842466111448703706e+07,1.094489528997157365e+08
1.002214243638189882e+08,1.133724005325846970e+08,1.043048867067347467e+08,9.528941652938751876e+07,9.925849485141164064e+07,1.010780468576260954e+08,1.107814242977043390e+08
1.123973557014832199e+08,1.253903230109946132e+08,1.165252880302220732e+08,1.073790271010648310e+08,1.016850688308911175e+08,1.132086271361130327e+08,1.240479424269914627e+08
1.080415921102610826e+08,1.214716376602894962e+08,1.126254746806891859e+08,1.033705430351054370e+08,1.078291852938782424e+08,1.095864230587105453e+08,1.202161320779756010e+08
1.092315761259109229e+08,1.223166118635628372e+08,1.133075691022309065e+08,1.042768364389717728e+08,1.083274648836868852e+08,1.100539156185263097e+08,1.207495331546377987e+08
9.732561362821593881e+07,1.077705133217699230e+08,1.030447055295438468e+08,9.137694551461228728e+07,9.872408668465043604e+07,1.003867697851809710e+08,1.111751678333914429e+08
7.935961938858307898e+07,9.197650168871140480e+07,8.142848230425140262e+07,7.432464053963370621e+07,7.825316129098036885e+07,8.063532600754104555e+07,9.245467674407312274e+07
7.430781835180398822e+07,8.564051300616654754e+07,7.890732446348951757e+07,6.597514782365880907e+07,7.619877390633791685e+07,7.792780907840493321e+07,9.013980895711979270e+07
9.943061879092301428e+07,1.121052594035710096e+08,1.002895841037148535e+08,9.439756211530074477e+07,9.812101554206065834e+07,1.009466508470370471e+08,1.122984065807574242e+08
1.018940801403861344e+08,1.141159398024386317e+08,1.036968196588300318e+08,9.683039001989591122e+07,1.004399693286946267e+08,1.032483429960319996e+08,1.150958951931633949e+08
7.025324185207925737e+07,8.364785727385424078e+07,7.589450485905069113e+07,6.317323642024627328e+07,7.321163405317333341e+07,7.479776297978007793e+07,8.710897557102917135e+07
7.725717334055040777e+07,8.992081926384250820e+07,7.931164455179327726e+07,7.224902867918300629e+07,7.617879538701209426e+07,7.826596581619372964e+07,8.868322614889423549e+07
8.844417391667208076e+07,1.009786099401496649e+08,9.061427585219542682e+07,8.333706132077723742e+07,7.774525207560870051e+07,8.954200577880203724e+07,1.016247245410362184e+08
8.480168165750819445e+07,9.788772410503679514e+07,8.749293039164897799e+07,8.010019118897031248e+07,8.463517997194465995e+07,8.668736235031227767e+07,9.858883613498561084e+07
8.717542579473474622e+07,9.991355849234917760e+07,8.940604771228936315e+07,8.217413624510365725e+07,8.632260155263423920e+07,8.810879218979829550e+07,9.984361233640745282e+07
7.309770245462247729e+07,8.369745139481571317e+07,7.726663168646004796e+07,6.714999913600374758e+07,7.464162570435884595e+07,7.653055174017374218e+07,8.860395901116186380e+07
7.254849914734794199e+07,8.389635545741549134e+07,7.887379840461501479e+07,6.421220946316441149e+07,7.419732414000238478e+07,7.594812497993665934e+07,8.828229404660040140e+07
1.008089004115789831e+08,1.141197378922943473e+08,1.034145320320001245e+08,9.580127996439976990e+07,9.906578755558675528e+07,1.020329293526472449e+08,1.134568721329289377e+08
1.000496127824141681e+08,1.124535307107127160e+08,1.036608196366833597e+08,9.499628917955350876e+07,9.843073211326131225e+07,1.012028854057615101e+08,1.131384572498773336e+08
6.846376531392766535e+07,8.190147872091646492e+07,7.585086742637252808e+07,6.136871164225459099e+07,7.118538702156789601e+07,7.278698611602979898e+07,8.523042000691130757e+07
7.538244973337517679e+07,8.828901189352566004e+07,7.935292974525214732e+07,7.037967660107532144e+07,7.406985013445121050e+07,7.615838405714055896e+07,8.668152463116908073e+07
8.540619427912473679e+07,9.812793971511997283e+07,8.940438871312153339e+07,8.030481419085851312e+07,7.505278683663451672e+07,8.643456038456374407e+07,9.850577803291484714e+07
8.288183015200141072e+07,9.620631440959472954e+07,8.747672190525139868e+07,7.818718016944281757e+07,8.247486165296033025e+07,8.452336469532606006e+07,9.657292163745076954e+07
8.347261290578661859e+07,9.643091136447384953e+07,8.756118508704447746e+07,7.846929132395738363e+07,8.246227328202879429e+07,8.436124448218105733e+07,9.611960199376618862e+07
7.136895912790969014e+07,8.193318106253042817e+07,7.723560627227602899e+07,6.540877993802347779e+07,7.267105693760059774e+07,7.457872826647509634e+07,8.678176747028145194e+07
9.614490518794387579e+07,1.079263260533171296e+08,1.012995836099354774e+08,8.781012010827577114e+07,9.720968911640608311e+07,9.971206543759149313e+07,1.115127019092213809e+08
9.501450795416343212e+07,1.060214538846667409e+08,1.010027658473348171e+08,8.674453102993480861e+07,9.627444102455307543e+07,9.847661743374623358e+07,1.106827428993648440e+08
4.558898778118361533e+07,5.758857929758848995e+07,5.140403586140832305e+07,3.914925389352320135e+07,4.682178483510224521e+07,4.835663642090815306e+07,6.074860611303279549e+07
7.051273290670625865e+07,8.177119664559893310e+07,7.688001260380691290e+07,6.220583206811980903e+07,7.222716885948206484e+07,7.368667917840600014e+07,8.461550375458127260e+07
8.175288053643789887e+07,9.297505235663568974e+07,8.808680196853688359e+07,7.341390786687093973e+07,7.364576744692414999e+07,8.500858249089287221e+07,9.742698003315424919e+07
7.640869659697884321e+07,8.634463760680341721e+07,8.147473464460678399e+07,6.751688700728031993e+07,7.685280198898106813e+07,7.877732783466872573e+07,9.084020729035279155e+07
8.017683738491430879e+07,9.147955135529753566e+07,8.655492444277426600e+07,7.183327613304877281e+07,8.191113559832197428e+07,8.316602242218559980e+07,9.539854483895611763e+07
5.103526058108156919e+07,6.231051106985529512e+07,5.672441404982218146e+07,4.394115918047519028e+07,5.217302940799470246e+07,5.387339326563058048e+07,6.612762744019251317e+07
1.233565375030682683e+08,1.365748183068678677e+08,1.262086413163195848e+08,1.183601344898889661e+08,1.211555047388875484e+08,1.246248907702860087e+08,1.360144834770258069e+08
9.201549898705548048e+07,1.059136048731189668e+08,9.825859984826494753e+07,8.492129433643478155e+07,9.415076479317963123e+07,9.650656542993406951e+07,1.084077794119988978e+08
9.754900650819504261e+07,1.113455902926408648e+08,1.007923756353275031e+08,9.260872554938752949e+07,9.598159426290406287e+07,9.853041185870218277e+07,1.087265640011423379e+08
1.093887734865879714e+08,1.229935686299140304e+08,1.127247654182731509e+08,1.043389792033543289e+08,9.813738557377794385e+07,1.103771117141731679e+08,1.220821629919565022e+08
1.059217293896892220e+08,1.198841981680057496e+08,1.094934027965850085e+08,1.012511562777340561e+08,1.049415877396084517e+08,1.077321658819417953e+08,1.192359426850803196e+08
1.082479690084552467e+08,1.219007174669634700e+08,1.114352484191443920e+08,1.032755983039887995e+08,1.065580484139374346e+08,1.091405034653053135e+08,1.205506130494764596e+08
9.519736438167321682e+07,1.061234164087657630e+08,9.977052806993128359e+07,8.923730408523863554e+07,9.590745784080865979e+07,9.858379722163417935e+07,1.102530635835685730e+08
9.100463707562191784e+07,1.040540042028784156e+08,9.805286755520375073e+07,8.394828882860642672e+07,9.333242237887760997e+07,9.538997389065377414e+07,1.077199809438505322e+08
9.753638246946448088e+07,1.100600949472759664e+08,1.012995900584208220e+08,9.249406203573648632e+07,9.604318468447659910e+07,9.841589727725207806e+07,1.090413786369869411e+08
1.069944539556442201e+08,1.194942923899562657e+08,1.107459101935555190e+08,1.019028544183877409e+08,9.661871160618616641e+07,1.080250056569715589e+08,1.201133648034083843e+08
1.052960066519459486e+08,1.181999012107008994e+08,1.096503396730605662e+08,1.005798608980907649e+08,1.045865731571530551e+08,1.070143102003205419e+08,1.190673706099983454e+08
1.077525045092650354e+08,1.202835040147996098e+08,1.115862228189888597e+08,1.027327072117935568e+08,1.063769143151761293e+08,1.085702691286759079e+08,1.204159510742903650e+08
9.404154785036905110e+07,1.042383274538941383e+08,9.957752812422241271e+07,8.812418363157270849e+07,9.494662360499624908e+07,9.729944803694263101e+07,1.093993928670647144e+08
6.645848744297383726e+07,7.980222145683112741e+07,7.387019738626572490e+07,5.938086081599023938e+07,6.923436185676513612e+07,7.055533076503795385e+07,8.158467939382086694e+07
7.773471956219547987e+07,9.102452703724640608e+07,8.513296458478066325e+07,7.061117854237678647e+07,7.069037807370117307e+07,8.190877279295223951e+07,9.445360744153392315e+07
6.846913424253955483e+07,8.096916316978150606e+07,7.499889724828304350e+07,6.086865255698139220e+07,7.042127250463728607e+07,7.216311293210151792e+07,8.436637891574530303e+07
7.601811974414089322e+07,8.942643281943124533e+07,8.346307428954789042e+07,6.891401045417642593e+07,7.883275357331959903e+07,7.993551305273666978e+07,9.228148251664918661e+07
4.739029227408543229e+07,5.941382413663773239e+07,5.362123063177058101e+07,4.123819971931263804e+07,4.911316086343333125e+07,5.074150238651868701e+07,6.304989602672798932e+07
8.399490388539956510e+07,9.685831454686486721e+07,8.815281675744976103e+07,7.890814737510907650e+07,7.339352104404103756e+07,8.460792596392585337e+07,9.548072889953452349e+07
8.057315545733860135e+07,9.398136508025230467e+07,8.527495508981914818e+07,7.591305419340188801e+07,8.024666662708672881e+07,8.196711278003235161e+07,9.259093879483786225e+07
8.295409240697930753e+07,9.597471221303096414e+07,8.714061342468678951e+07,7.797311650454539061e+07,8.189249244568778574e+07,8.349161125403586030e+07,9.399989065929348767e+07
6.950794947208434343e+07,7.997393925068050623e+07,7.539608099458932877e+07,6.357513761888469756e+07,7.086197347766418755e+07,7.248167247071439028e+07,8.327368615923649073e+07
9.195622006503206491e+07,1.051942024612233043e+08,9.668149662893508375e+07,8.719945069651821256e+07,8.180330260955567658e+07,9.341854586757157743e+07,1.056849383709804565e+08
9.386665892990565300e+07,1.066951890458123535e+08,9.803589353105291724e+07,8.879794321074774861e+07,8.323517597691699862e+07,9.459279525356981158e+07,1.065474138814631253e+08
8.076190423135206103e+07,9.118681184277173877e+07,8.665178015368252993e+07,7.477618568009302020e+07,7.231303088862720132e+07,8.381052612032690644e+07,9.612857072849473357e+07
9.013001834052409232e+07,1.035599859419461787e+08,9.490274248361060023e+07,8.544645059161651134e+07,8.990604529834029078e+07,9.140809194483377039e+07,1.033829174648634493e+08
7.383485526463687420e+07,8.320470184028953314e+07,7.887294390639923513e+07,6.776041448444491625e+07,7.437363309952265024e+07,7.644988304561264813e+07,8.839860917284101248e+07
7.897028978432109952e+07,8.948851085125699639e+07,8.488601275017859042e+07,7.300924975234673917e+07,8.035812115018077195e+07,8.176920534679317474e+07,9.387285750040632486e+07
